lesson_id,module_id,num,title,subtitle,image
383,31,5,Plan personnel d’utilisation,"Comment construire ta propre approche des stats : quels outils, quelles métriques prioritaires, quelle place dans ta routine d'étude. Un cadre personnalisé pour que les stats servent vraiment ton jeu plutôt que d'être une liste de chiffres à consulter.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/statistiques/ST6-L05.webp
384,31,6,Synthèse finale,"Les statistiques au poker, c'est une langue — ça s'apprend, ça s'affine, ça s'adapte au contexte. Reviens sur l'ensemble du module pour consolider ta maîtrise des stats et construire une utilisation cohérente, lucide et efficace.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/statistiques/ST6-L06.webp
385,32,1,Qu’est-ce qu’une stratégie au poker,"Une stratégie, ce n'est pas une suite de règles à appliquer — c'est un cadre de décision cohérent qui s'adapte au contexte. Comprends ce que signifie vraiment avoir une stratégie au poker plutôt que de jouer main par main.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L01.webp
386,32,2,Stratégie globale vs stratégie locale,"La stratégie globale définit ton style de jeu général, la stratégie locale s'adapte à la table, au spot et à l'adversaire. Apprends à naviguer entre les deux niveaux sans perdre de vue ni l'un ni l'autre.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L02.webp
387,32,3,Objectifs stratégiques réels,"Gagner des chips ? Survivre ? Dominer la table ? Les objectifs varient selon la phase de tournoi, le format et le contexte. Clarifier ses vrais objectifs stratégiques à chaque moment, c'est la première condition pour prendre les bonnes décisions.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L03.webp
388,32,4,EV théorique vs EV pratique,L'EV calculée en théorie et l'EV réelle que tu peux extraire à la table ne sont pas toujours identiques. Comprends l'écart entre les deux — et pourquoi le meilleur coup théorique n'est pas toujours le meilleur coup pratique.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L04.webp
389,32,5,Exploitant vs équilibré,Jouer équilibré rend difficile à exploiter. Jouer exploitant maximise le gain contre des adversaires imparfaits. Comprends quand chaque approche est pertinente et comment arbitrer entre les deux selon le contexte et le niveau adverse.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L05.webp
390,32,6,Stratégie consciente vs auto-pilot,L'auto-pilote est l'ennemi de la progression. Jouer en stratégie consciente — analyser activement chaque spot plutôt que réagir par réflexe — est un état exigeant mais indispensable pour continuer à s'améliorer.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L06.webp
391,32,7,Complexité stratégique,"Le poker est infiniment complexe — mais les décisions les plus rentables sont souvent les plus simples. Comment calibrer le niveau de complexité stratégique adapté à ton niveau, à ton adversaire et à la situation sans se perdre dans la suranalyse.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L07.webp
392,32,8,Risque stratégique,"Toute ligne stratégique comporte un risque. Comment évaluer le rapport risque/récompense d'une stratégie donnée — pas seulement pour une main, mais pour une approche globale sur l'ensemble d'une session ou d'un tournoi.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L08.webp
393,32,9,Plan A / Plan B / Plan C,Un bon joueur ne joue pas une seule ligne — il anticipe les réponses adverses et prépare ses alternatives. Comment construire un plan de main à plusieurs branches pour ne jamais être pris au dépourvu par une réaction inattendue.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L09.webp
394,32,10,Changer de stratégie en jeu,"La table évolue, les dynamiques changent, les adversaires s'adaptent. Quand et comment ajuster sa stratégie en cours de session sans basculer dans l'improvisation — la différence entre l'adaptation et l'incohérence.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L10.webp
395,32,11,Erreurs stratégiques majeures,"Jouer trop mécaniquement, s'entêter dans une stratégie qui ne fonctionne plus, ignorer le contexte — les grandes erreurs stratégiques qui coûtent le plus d'EV et comment les reconnaître dans son propre jeu.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L11.webp
396,32,12,Adapter sa stratégie à son edge,Ton edge n'est pas le même contre tous les adversaires ni dans tous les formats. Comment identifier précisément où tu as un avantage réel et construire une stratégie qui l'exploite — plutôt que de copier le jeu de quelqu'un d'autre.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L12.webp
397,32,13,Construire une stratégie cohérente,"Une stratégie cohérente, c'est une stratégie dont les différentes parties s'articulent logiquement — préflop, postflop, sizing, ranges. Comment construire un jeu qui forme un tout plutôt qu'un assemblage de techniques isolées.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L13.webp
398,32,14,Stratégie et mental,"La meilleure stratégie du monde ne vaut rien si elle s'effondre sous la pression. Le lien direct entre stabilité mentale et exécution stratégique — pourquoi travailler son mental, c'est aussi travailler sa stratégie.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L14.webp
399,32,15,Synthèse fondamentale,"Les fondations stratégiques sont posées. Reviens sur les concepts clés de ce module pour consolider ta vision du jeu et préparer-toi à appliquer cette logique dans les modules suivants, face à chaque profil et chaque situation.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S1-L15.webp
400,33,1,Identifier un profil correctement,"Avant d'exploiter, il faut observer. Comment identifier rapidement le profil d'un adversaire — en quelques mains, sans HUD si nécessaire — pour choisir la stratégie adaptée avant de laisser passer les opportunités.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L01.webp
401,33,2,Passif faible,"Le passif faible entre, call et check. Il n'aime pas relancer et souvent ne bluffe pas. Contre lui, la stratégie est simple : value bet large, souvent, sur plusieurs streets — et ne pas essayer de le bluffer.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L02.webp
402,33,3,Calling station,"Il ne fold jamais. Contre une calling station, le bluff est une erreur et la value est une mine d'or. Comment adapter sizing et sélection de mains pour extraire le maximum d'un joueur qui paie tout ce qu'on lui montre.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L03.webp
403,33,4,Passif dangereux,"Celui qui call tout jusqu'au river puis check-raise — le passif dangereux piège les joueurs trop agressifs. Comment détecter ce profil, ajuster son niveau d'agression et éviter de se retrouver dans un pot énorme avec la mauvaise main.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L04.webp
404,33,5,Agressif faible,"Il mise et relance beaucoup mais sans cohérence ni range construite. Comment exploiter son manque de discipline : défendre plus large, résister à ses bluffs, le mettre en difficulté postflop avec des check-raises ciblés.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L05.webp
405,33,6,Maniac,"Le maniac joue n'importe quoi avec n'importe quel sizing. Comment gérer un joueur qui dérègle la table entière — ajuster ses ranges de défense, éviter les confrontations sans valeur et le laisser se détruire lui-même.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L06.webp
406,33,7,Reg tight,"Le reg tight joue peu de mains mais bien. Il est prévisible dans sa sélection mais solide dans son exécution. Comment l'exploiter : voler ses blindes fréquemment, ne pas payer ses grosses mises et ne jamais bluffer sur les boards qui l'avantagent.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L07.webp
407,33,8,Reg loose agressif,Le LAG competent est le profil le plus difficile à affronter. Il met la pression partout et a des ranges larges bien construites. Comment le contrer sans over-folder ni payer trop large — les ajustements fins contre un adversaire de qualité.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L08.webp
408,33,9,Bon reg équilibré,"Contre un reg solide, l'exploitation directe est limitée. Comment s'adapter : jouer plus équilibré soi-même, éviter les spots marginaux, chercher l'edge dans la sélection de cibles et les situations à son avantage.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L09.webp
409,33,10,Reg adaptatif,"Le reg adaptatif change de style selon le contexte — il est tight ici, loose là, agressif ou passif selon la dynamique. Comment détecter ses ajustements et rester un coup d'avance sur un adversaire qui ne se laisse pas cataloguer.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L10.webp
410,33,11,Récréatif imprévisible,Les récréatifs hors-profil jouent de façon aléatoire sans logique stratégique. Comment s'adapter quand les patterns habituels ne fonctionnent pas — construire une stratégie qui gagne en moyenne même face à l'imprévisibilité totale.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L11.webp
411,33,12,Profils changeants,"Certains joueurs changent de style selon leur stack, leur humeur ou leur tilt. Comment suivre ces évolutions dynamiques et ajuster sa lecture au lieu de rester bloqué sur une impression initiale qui ne correspond plus à la réalité.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L12.webp
412,33,13,Multi-profils à table,"Une table contient rarement un seul type de joueur. Comment gérer simultanément plusieurs profils différents — cibler les plus exploitables, éviter les pièges des plus dangereux, naviguer entre les différentes dynamiques.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L13.webp
413,33,14,Changer de cible,"Quand un adversaire s'adapte ou que les conditions changent, il faut savoir rediriger son attention. Comment identifier le bon moment pour changer de cible à la table et où concentrer son energie pour maximiser l'exploitation.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L14.webp
414,33,15,Erreurs fréquentes vs profils,"Bluffer une calling station, value bet un reg tight, sur-défendre contre un passif — les erreurs de profilage les plus courantes et leurs conséquences concrètes sur l'EV.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L15.webp
415,33,16,Synthèse profils,"Chaque adversaire est unique mais appartient à des patterns reconnaissables. Reviens sur les profils de ce module, consolide tes grilles de lecture et prépare-toi à les appliquer dans les situations de tournoi du module suivant.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S2-L16.webp
416,34,1,Early game ultra conservateur,"En début de tournoi avec des stacks profonds, la patience est rentable. Comment construire des pots sélectifs, éviter les situations marginales coûteuses et préserver son stack pour les phases où l'edge stratégique sera plus fort.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L01.webp
417,34,2,Early game exploitant,"Quand le field est faible, l'early game est une opportunité d'exploitation. Comment identifier les cibles dès les premières niveaux et construire un stack en prenant les décisions les plus profitables contre les joueurs récréatifs.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L02.webp
418,34,3,Early game agressif,"Une approche agressive en début de tournoi pour établir une image, construire un stack et prendre le contrôle de la table. Quand cette stratégie est justifiée, comment l'exécuter et quels risques elle comporte.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L03.webp
419,34,4,Mid game structuré,"Le mid game est la phase de construction. Stack maintenance, selection de spots, ajustement aux stacks du field — comment naviguer la phase médiane avec une structure claire sans se laisser avaler par la pression des blindes croissantes.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L04.webp
420,34,5,Mid game défensif,"Quand on est moyen stack dans un field compressé, la survie devient une priorité. Comment jouer défensivement en mid game sans laisser les blindes dévorer le stack — le juste équilibre entre protection et pression.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L05.webp
421,34,6,Pré-bulle passive,"Quelques tables de la bulle, certains joueurs ralentissent. Comment profiter de cette passivité collective pour accumuler des chips en attaquant les stacks effrayés sans prendre de risques inutiles.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L06.webp
422,34,7,Pré-bulle agressive,"La pré-bulle est la zone de pression maximale pour un big stack. Comment utiliser son avantage de stack pour étrangler les moyens et petits stacks, multiplier les steals et arriver à la bulle avec une avance décisive.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L07.webp
423,34,8,Bulle big stack,"En tant que big stack à la bulle, tu as le plus de levier. Comment exercer une pression maximale sur les joueurs en danger sans prendre de risques inutiles contre d'autres big stacks — la stratégie de domination à la bulle.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L08.webp
424,34,9,Bulle middle stack,"Le middle stack à la bulle est dans une zone inconfortable. Trop gros pour désespérer, trop petit pour dominer. Comment naviguer cette position délicate — ni trop agressif ni trop passif — pour passer la bulle dans les meilleures conditions.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L09.webp
425,34,10,Bulle short stack,"En short stack à la bulle, chaque décision est critique. Comment gérer l'ICM, construire sa range de jam, éviter les cibles dangereuses et maximiser ses chances de passer la bulle en position de jouer pour quelque chose.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L10.webp
426,34,11,ITM early,"L'argent est sécurisé — maintenant on joue pour grimper dans les prix. Comment relâcher la pression ICM, reprendre une stratégie agressive et commencer à construire le stack nécessaire pour viser la table finale.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L11.webp
427,34,12,ITM middle,Les paiements commencent à être significatifs et les écarts augmentent. Comment arbitrer entre la valeur de survie et la valeur de progression — jouer pour le saut de palier ou pour la victoire finale.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L12.webp
428,34,13,Table finale tight,"En table finale tight, tout le monde attend. Comment exploiter cette passivité — stealer les blindes, mettre la pression sur les survivants — sans se faire piéger par les joueurs qui attendent une main premium.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L13.webp
429,34,14,Table finale agressive,"Une table finale agressive exige de s'adapter sous pression maximale. Comment répondre à l'agression adverse, défendre son stack et trouver les bons spots pour contre-attaquer sans paniquer.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L14.webp
430,34,15,Heads-up adaptatif,"Le heads-up final est une discipline à part : dynamique permanente, adaptation continue, pression psychologique intense. Comment lire rapidement le style adverse et trouver le registre gagnant en temps réel.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L15.webp
431,34,16,Erreurs par phase,"Jouer la finale comme l'early, trop serrer à la bulle ou trop ouvrir en ITM — les erreurs stratégiques les plus fréquentes à chaque phase de tournoi et comment les identifier dans son propre jeu.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L16.webp
432,34,17,Synthèse phases,"Un tournoi est une séquence de phases distinctes, chacune avec sa propre logique. Reviens sur les stratégies de ce module pour construire une vision complète du tournoi de l'entrée à la victoire.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S3-L17.webp
433,35,1,Lire son stack effectif,"Le stack effectif, c'est le plus petit des deux stacks en présence — pas le tien seul. Comment lire rapidement la profondeur réelle de chaque confrontation et adapter sa stratégie en conséquence avant même d'agir.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L01.webp
434,35,2,Deep stack passif,"Avec 150bb+, certains joueurs ralentissent par peur des gros pots. Comment exploiter cette tendance — construire des pots avec de la valeur implicite forte, éviter les confrontations deep contre les solides, cibler les passifs.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L02.webp
435,35,3,Deep stack agressif,"La profondeur favorise l'agressivité de ceux qui savent jouer postflop. Comment exploiter les stacks profonds avec une agression ciblée — 3-bet, float, check-raise — contre les adversaires qui gèrent mal la pression deep.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L03.webp
436,35,4,Deep stack multiway,"À profondeur maximale et plusieurs joueurs dans le pot, les dynamiques changent radicalement. Comment ajuster sa stratégie dans les pots multiway deep — sélection de mains, pot control, évitement des pièges de valeur implicite négative.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L04.webp
437,35,5,Middle stack standard,"Entre 30 et 60bb, le jeu est ni deep ni short. Comment jouer cette zone intermédiaire avec rigueur : suffisamment de flexibilité pour les 3-bets et 4-bets, assez court pour envisager des shoves, trop long pour le push/fold pur.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L05.webp
438,35,6,Middle stack agressif,"En middle stack, l'agression bien calibrée est souvent plus rentable que la prudence. Comment exploiter la pression du stack intermédiaire — 3-bets light, squeeze, relances courtes — pour construire ou maintenir son edge.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L06.webp
439,35,7,Middle stack défensif,"Quand le contexte l'exige — table agressive, situation ICM sensible — jouer un middle stack défensivement. Comment choisir ses batailles, éviter les confrontations inutiles et préserver son stack pour les spots favorables.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L07.webp
440,35,8,Short stack standard,"En dessous de 25bb, le jeu se simplifie. Push/fold, ranges serrées en open, resteals ciblés — la grammaire du short stack que tout joueur de tournoi doit maîtriser pour maximiser ses chances quand les chips se font rares.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L08.webp
441,35,9,Short stack exploitant,"Un short stack bien joué peut exploiter les tendances adverses : over-folder, call station, joueurs ICM-pressés. Comment construire une range de jam exploitante qui tire parti des faiblesses spécifiques de la table.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L09%20(2).webp
442,35,10,Very short stack,"En dessous de 10bb, chaque décision peut être la dernière. Les principes du very short stack : préserver pour une opportunité, choisir son moment, éviter d'être forcé au pire spot. Comment maximiser ses chances avec presque rien.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L10.webp
443,35,11,Transitions rapides,Un pot perdu peut faire passer d'un middle stack à un short stack en un instant. Comment gérer mentalement et stratégiquement ces transitions brutales — s'adapter rapidement sans basculer dans la panique ou l'auto-pilote.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L11.webp
444,35,12,Erreurs par profondeur,"Jouer push/fold à 80bb, appeler large à 15bb, ignorer la valeur implicite en deep — les erreurs les plus fréquentes à chaque profondeur et comment corriger son jeu selon le stack effectif réel.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L12.webp
445,35,13,Synthèse stack,La profondeur de stack est l'une des variables les plus déterminantes de toute décision. Reviens sur les stratégies par profondeur pour construire un jeu fluide qui s'adapte automatiquement à chaque configuration de stack.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S4-L13.webp
446,36,1,Lecture du field par buy-in,Le niveau du buy-in prédit une large part des erreurs adverses. Comprends comment la composition du field évolue entre les micro-limites et les mid-stakes pour calibrer ta stratégie d'exploitation dès l'inscription.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L01.webp
447,36,2,Micro-limites : erreurs majeures,"Aux micro-limites, les erreurs sont massives et répétées. Over-limping, call station systématique, sizing incohérent — cartographie les fuites les plus fréquentes pour construire une stratégie d'exploitation directe et systématique.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L02.webp
448,36,3,Micro-limites : stratégie optimale,"La stratégie optimale aux micro-limites n'est pas la GTO — c'est l'exploitation maximale des erreurs massives du field. Value bet large, bluff rare, patience active — les principes qui génèrent le plus d'EV à ce niveau.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L03.webp
449,36,4,Micro-limites : pièges mentaux,"Jouer des dizaines de tournois micro peut créer des habitudes dangereuses. Les pièges mentaux spécifiques à ce niveau — tilt de mauvaise beat, impatience, over-tilt contre les récréatifs — et comment les éviter.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L04.webp
450,36,5,Low-stakes : transition,"La transition des micro vers les low-stakes est un saut qualitatif réel. Le field est plus compétent, les erreurs moins flagrantes. Comment adapter son jeu, identifier les nouvelles exploitations disponibles et s'ajuster progressivement.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L05.webp
451,36,6,Low-stakes : exploiter regs,"Aux low-stakes, on croise régulièrement les mêmes regs. Comment identifier leurs tendances, construire des lignes spécifiquement dirigées contre leurs faiblesses et exploiter la répétition des patterns sur le long terme.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L06.webp
452,36,7,Mid-stakes : discipline,"À ce niveau, les marges se réduisent et la discipline devient critique. Comment maintenir une rigueur constante — sélection de spots, gestion du volume, travail off-table — quand chaque erreur coûte plus cher.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L07.webp
453,36,8,Mid-stakes : agression,"Aux mid-stakes, l'agression bien calibrée est récompensée. Comment construire une image agressive crédible, maintenir la pression sans devenir lisible et exploiter les regs trop tight qui sur-rendent face à une agression soutenue.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L08.webp
454,36,9,High-stakes : contrôle,"Aux high-stakes, le jeu devient une guerre d'attrition. Comment maintenir son contrôle stratégique et émotionnel face à des adversaires solides, éviter les spots à variance élevée inutiles et jouer pour l'edge marginal cumulé.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L09.webp
455,36,10,High-stakes : méta,"Le métagame aux high-stakes est une couche supplémentaire de complexité. Image construite sur plusieurs sessions, exploitation des perceptions adverses, ajustements basés sur des historiques communs — la dimension méta du haut niveau.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L10.webp
456,36,11,Monter de limite,"Une montée de limite réussie se prépare. Critères de bankroll, de winrate et de stabilité mentale — comment évaluer objectivement sa préparation et aborder un nouveau niveau avec les bonnes attentes et la bonne approche.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L11.webp
457,36,12,Redescendre,"Redescendre n'est pas un échec — c'est une décision stratégique intelligente. Comment reconnaître quand baisser de limite est la bonne décision, gérer l'ego que ça implique et utiliser ce recul pour consolider son jeu.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L12.webp
458,36,13,Synthèse par buy-in,Chaque niveau a ses propres règles d'exploitation. Reviens sur les stratégies par buy-in pour construire une vision claire de ton positionnement actuel et de la trajectoire qui te mènera progressivement vers les niveaux supérieurs.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S5-L13.webp
459,37,1,Identifier les cibles,"Toute stratégie de pression commence par choisir la bonne cible. Comment identifier rapidement les joueurs les plus vulnérables à la pression — stacks concernés, profils défensifs, positions sensibles — pour concentrer son agression efficacement.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L01.webp
460,37,2,Pression sur stacks moyens,"Les stacks moyens sont dans la zone de confort la plus fragile. Comment les mettre régulièrement sous pression avec des 3-bets, des steals ciblés et des relances sur des boards favorables pour les empêcher de jouer confortablement.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L02.webp
461,37,3,Pression ICM,"La pression ICM s'exerce sur les joueurs qui ont trop à perdre pour appeler. Comment identifier ces situations — fin de bulle, ITM avec écarts de prix — et construire des lignes d'agression qui exploitent la pression monétaire adverse.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L03.webp
462,37,4,Over-agression,"L'agression excessive est aussi une erreur stratégique. Comment reconnaître quand on dépasse les bornes de l'agression rentable, les signes qui indiquent qu'on est devenu lisible, et comment recalibrer avant que la table ne s'adapte.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L04.webp
463,37,5,Timing de l’agression,"L'agression au bon moment vaut dix fois l'agression permanente. Comment identifier les moments de vulnérabilité adverse — juste après un pot perdu, en position de stress ICM, après un fold visible — pour frapper au meilleur instant.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L05.webp
464,37,6,Pression multi-tables,"En multi-table online, la pression doit être ciblée et efficace. Comment gérer l'agression sur plusieurs tables simultanément — prioriser les cibles, automatiser les décisions simples, réserver l'énergie cognitive pour les spots à valeur élevée.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L06.webp
465,37,7,Savoir relâcher,"La pression permanente use et se lit. Savoir desserrer l'étau au bon moment — pour recharger, pour laisser la table se réinitialiser, pour construire une image plus équilibrée — est une compétence à part entière.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L07.webp
466,37,8,Erreurs de pression,"Presser sans sélection, attaquer les mauvaises cibles, ignorer les signaux de résistance — les erreurs les plus fréquentes dans les stratégies de pression et comment les corriger pour rendre son agression vraiment efficace.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L08.webp
467,37,9,Synthèse pression,"La domination stratégique repose sur une pression intelligente et sélective. Reviens sur les outils de ce module pour construire une approche agressive cohérente — ni trop, ni trop peu, toujours au bon endroit.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S6-L09.webp
468,38,1,Réduction variance,Certains spots à EV légèrement positive ne valent pas le risque qu'ils représentent. Comment identifier les situations où réduire la variance est la décision stratégiquement saine — même si la valeur théorique est positive.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S7-L01.webp
469,38,2,Jeu conservateur EV+,Jouer conservateur n'est pas jouer mal — c'est choisir ses batailles. Comment construire un style de jeu conservateur qui reste EV positif en évitant les spots marginaux et en maximisant les situations à edge clair.,https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S7-L02.webp
470,38,3,Défense de stack,"Un stack bien défendu, c'est un avenir préservé. Les principes de la défense de stack : quand fold est la décision qui protège le plus d'EV, quand résister coûte plus cher que ça ne rapporte.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S7-L03.webp
471,38,4,Fold stratégique,"Folder n'est pas toujours une erreur. Le fold stratégique — délibéré, calculé, basé sur l'ICM ou le contexte de table — est parfois la ligne la plus rentable disponible. Comment le distinguer du fold émotionnel.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S7-L04.webp
472,38,5,Adapter quand on run mal,"En période de mauvais résultats, la tentation de forcer les spots est forte. Comment adapter sa stratégie défensivement quand la variance est défavorable — sans changer ce qui fonctionne, mais en réduisant l'exposition aux spots incertains.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S7-L05.webp
473,38,6,Protection mentale,"La stratégie défensive a aussi une dimension mentale. Comment protéger son état psychologique en session — stop-loss, gestion des attentes, sortie dignement — pour ne pas laisser une mauvaise session contaminer les suivantes.",https://vpzqboqbaosguyyqyzmx.supabase.co/storage/v1/object/public/academy/strategies/S7-L06.webp
